"","Indicator_Id","dataset","iso3","subset","year","group","question","answer","value","Indicator"
"16240","4-CPIA-Total","CPIA","IND","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4,"economic management-CPIA-Total"
"16241","4-CPIA-Total","CPIA","CMR","All",2010,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.5,"economic management-CPIA-Total"
"16242","4-CPIA-Total","CPIA","DXS","All",2015,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.35526324561404,"economic management-CPIA-Total"
"16243","4-CPIA-Total","CPIA","AFG","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.2,"economic management-CPIA-Total"
"16244","4-CPIA-Total","CPIA","STP","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.83333333333333,"economic management-CPIA-Total"
"16245","4-CPIA-Total","CPIA","LKA","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3,"economic management-CPIA-Total"
"16246","4-CPIA-Total","CPIA","GUY","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.7,"economic management-CPIA-Total"
"16247","4-CPIA-Total","CPIA","HND","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.7,"economic management-CPIA-Total"
"16248","4-CPIA-Total","CPIA","XKX","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.5,"economic management-CPIA-Total"
"16249","4-CPIA-Total","CPIA","KEN","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4,"economic management-CPIA-Total"
"16250","4-CPIA-Total","CPIA","BTN","All",2015,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.83333,"economic management-CPIA-Total"
"16251","4-CPIA-Total","CPIA","IDA","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.46813725490196,"economic management-CPIA-Total"
"16252","4-CPIA-Total","CPIA","NPL","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.33333333333333,"economic management-CPIA-Total"
"16253","4-CPIA-Total","CPIA","CMR","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.7,"economic management-CPIA-Total"
"16254","4-CPIA-Total","CPIA","NER","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.83333333333333,"economic management-CPIA-Total"
"16255","4-CPIA-Total","CPIA","DNS","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.77619047619048,"economic management-CPIA-Total"
"16256","4-CPIA-Total","CPIA","CIV","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.83333333333333,"economic management-CPIA-Total"
"16257","4-CPIA-Total","CPIA","GIN","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.33333333333333,"economic management-CPIA-Total"
"16258","4-CPIA-Total","CPIA","CIV","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.5,"economic management-CPIA-Total"
"16259","4-CPIA-Total","CPIA","NLS","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.57142857142857,"economic management-CPIA-Total"
"16260","4-CPIA-Total","CPIA","NGA","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4,"economic management-CPIA-Total"
"16261","4-CPIA-Total","CPIA","KEN","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4.16666666666667,"economic management-CPIA-Total"
"16262","4-CPIA-Total","CPIA","CAF","All",2010,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.33333333333333,"economic management-CPIA-Total"
"16263","4-CPIA-Total","CPIA","NRS","All",2015,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.22807052631579,"economic management-CPIA-Total"
"16264","4-CPIA-Total","CPIA","AGO","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3,"economic management-CPIA-Total"
"16265","4-CPIA-Total","CPIA","SEN","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4,"economic management-CPIA-Total"
"16266","4-CPIA-Total","CPIA","RSO","All",2015,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.97222222222222,"economic management-CPIA-Total"
"16267","4-CPIA-Total","CPIA","NPL","All",2010,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.5,"economic management-CPIA-Total"
"16268","4-CPIA-Total","CPIA","LCA","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.5,"economic management-CPIA-Total"
"16269","4-CPIA-Total","CPIA","KGZ","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4.16666666666667,"economic management-CPIA-Total"
"16270","4-CPIA-Total","CPIA","SDN","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.33333333333333,"economic management-CPIA-Total"
"16271","4-CPIA-Total","CPIA","BOL","All",2015,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.66667,"economic management-CPIA-Total"
"16272","4-CPIA-Total","CPIA","DXS","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.58333333333333,"economic management-CPIA-Total"
"16273","4-CPIA-Total","CPIA","NIC","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4.16666666666667,"economic management-CPIA-Total"
"16274","4-CPIA-Total","CPIA","CAF","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.8,"economic management-CPIA-Total"
"16275","4-CPIA-Total","CPIA","NGA","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4.33333333333333,"economic management-CPIA-Total"
"16276","4-CPIA-Total","CPIA","DNF","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.72093023255814,"economic management-CPIA-Total"
"16277","4-CPIA-Total","CPIA","DJI","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.16666666666667,"economic management-CPIA-Total"
"16278","4-CPIA-Total","CPIA","NRS","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.31052631578947,"economic management-CPIA-Total"
"16279","4-CPIA-Total","CPIA","DJI","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3,"economic management-CPIA-Total"
"16280","4-CPIA-Total","CPIA","RRS","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.42222222222222,"economic management-CPIA-Total"
"16281","4-CPIA-Total","CPIA","PAK","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.83333333333333,"economic management-CPIA-Total"
"16282","4-CPIA-Total","CPIA","KIR","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.5,"economic management-CPIA-Total"
"16283","4-CPIA-Total","CPIA","TCD","All",2010,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.5,"economic management-CPIA-Total"
"16284","4-CPIA-Total","CPIA","NLS","All",2015,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.35714333333333,"economic management-CPIA-Total"
"16285","4-CPIA-Total","CPIA","ARM","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",5.5,"economic management-CPIA-Total"
"16286","4-CPIA-Total","CPIA","SLE","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.66666666666667,"economic management-CPIA-Total"
"16287","4-CPIA-Total","CPIA","KEN","All",2013,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4.5,"economic management-CPIA-Total"
"16288","4-CPIA-Total","CPIA","NIC","All",2010,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4.16666666666667,"economic management-CPIA-Total"
"16289","4-CPIA-Total","CPIA","VCT","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.66666666666667,"economic management-CPIA-Total"
"16290","4-CPIA-Total","CPIA","LAO","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.66666666666667,"economic management-CPIA-Total"
"16291","4-CPIA-Total","CPIA","TJK","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.83333333333333,"economic management-CPIA-Total"
"16292","4-CPIA-Total","CPIA","BFA","All",2015,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.83333333333333,"economic management-CPIA-Total"
"16293","4-CPIA-Total","CPIA","NRS","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.40350877192982,"economic management-CPIA-Total"
"16294","4-CPIA-Total","CPIA","MNG","All",2016,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.5,"economic management-CPIA-Total"
"16295","4-CPIA-Total","CPIA","TCD","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.7,"economic management-CPIA-Total"
"16296","4-CPIA-Total","CPIA","UZB","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4,"economic management-CPIA-Total"
"16297","4-CPIA-Total","CPIA","NXS","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.67307692307692,"economic management-CPIA-Total"
"16298","4-CPIA-Total","CPIA","DMA","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.83333333333333,"economic management-CPIA-Total"
"16299","4-CPIA-Total","CPIA","GUY","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.5,"economic management-CPIA-Total"
"16300","4-CPIA-Total","CPIA","DMA","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.8,"economic management-CPIA-Total"
"16301","4-CPIA-Total","CPIA","RSN","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.53333333333333,"economic management-CPIA-Total"
"16302","4-CPIA-Total","CPIA","PNG","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4,"economic management-CPIA-Total"
"16303","4-CPIA-Total","CPIA","XKX","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.33333333333333,"economic management-CPIA-Total"
"16304","4-CPIA-Total","CPIA","COM","All",2010,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.33333333333333,"economic management-CPIA-Total"
"16305","4-CPIA-Total","CPIA","RRS","All",2015,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.32456087719298,"economic management-CPIA-Total"
"16306","4-CPIA-Total","CPIA","BGD","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4.2,"economic management-CPIA-Total"
"16307","4-CPIA-Total","CPIA","SLB","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.33333333333333,"economic management-CPIA-Total"
"16308","4-CPIA-Total","CPIA","KIR","All",2013,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.66666666666667,"economic management-CPIA-Total"
"16309","4-CPIA-Total","CPIA","NER","All",2010,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.83333333333333,"economic management-CPIA-Total"
"16310","4-CPIA-Total","CPIA","KGZ","All",2013,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.83333333333333,"economic management-CPIA-Total"
"16311","4-CPIA-Total","CPIA","LSO","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.66666666666667,"economic management-CPIA-Total"
"16312","4-CPIA-Total","CPIA","TZA","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4.16666666666667,"economic management-CPIA-Total"
"16313","4-CPIA-Total","CPIA","BDI","All",2015,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.83333333333333,"economic management-CPIA-Total"
"16314","4-CPIA-Total","CPIA","NLS","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.64285714285714,"economic management-CPIA-Total"
"16315","4-CPIA-Total","CPIA","MOZ","All",2016,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3,"economic management-CPIA-Total"
"16316","4-CPIA-Total","CPIA","COM","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2,"economic management-CPIA-Total"
"16317","4-CPIA-Total","CPIA","PNG","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4,"economic management-CPIA-Total"
"16318","4-CPIA-Total","CPIA","GNB","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.16666666666667,"economic management-CPIA-Total"
"16319","4-CPIA-Total","CPIA","ZWE","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",1,"economic management-CPIA-Total"
"16320","4-CPIA-Total","CPIA","LKA","All",2012,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.16666666666667,"economic management-CPIA-Total"
"16321","4-CPIA-Total","CPIA","ERI","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.2,"economic management-CPIA-Total"
"16322","4-CPIA-Total","CPIA","SLB","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3,"economic management-CPIA-Total"
"16323","4-CPIA-Total","CPIA","RWA","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.83333333333333,"economic management-CPIA-Total"
"16324","4-CPIA-Total","CPIA","KGZ","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4.16666666666667,"economic management-CPIA-Total"
"16325","4-CPIA-Total","CPIA","COD","All",2010,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.33333333333333,"economic management-CPIA-Total"
"16326","4-CPIA-Total","CPIA","RSN","All",2015,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.48717871794872,"economic management-CPIA-Total"
"16327","4-CPIA-Total","CPIA","BEN","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4,"economic management-CPIA-Total"
"16328","4-CPIA-Total","CPIA","LKA","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.16666666666667,"economic management-CPIA-Total"
"16329","4-CPIA-Total","CPIA","XKX","All",2013,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.83333333333333,"economic management-CPIA-Total"
"16330","4-CPIA-Total","CPIA","NGA","All",2010,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4.16666666666667,"economic management-CPIA-Total"
"16331","4-CPIA-Total","CPIA","LAO","All",2013,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.33333333333333,"economic management-CPIA-Total"
"16332","4-CPIA-Total","CPIA","LBR","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.5,"economic management-CPIA-Total"
"16333","4-CPIA-Total","CPIA","TLS","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.83333333333333,"economic management-CPIA-Total"
"16334","4-CPIA-Total","CPIA","DFS","All",2016,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.83333322222222,"economic management-CPIA-Total"
"16335","4-CPIA-Total","CPIA","RRS","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.36842105263158,"economic management-CPIA-Total"
"16336","4-CPIA-Total","CPIA","MMR","All",2016,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.66667,"economic management-CPIA-Total"
"16337","4-CPIA-Total","CPIA","SDN","All",2010,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.66666666666667,"economic management-CPIA-Total"
"16338","4-CPIA-Total","CPIA","RWA","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.83333333333333,"economic management-CPIA-Total"
"16339","4-CPIA-Total","CPIA","BDI","All",2014,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.33333,"economic management-CPIA-Total"
"16340","4-CPIA-Total","CPIA","DFS","All",2007,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.92028985507246,"economic management-CPIA-Total"
"16341","4-CPIA-Total","CPIA","LCA","All",2012,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.5,"economic management-CPIA-Total"
"16342","4-CPIA-Total","CPIA","DSS","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.41441441441442,"economic management-CPIA-Total"
"16343","4-CPIA-Total","CPIA","LSO","All",2005,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4,"economic management-CPIA-Total"
"16344","4-CPIA-Total","CPIA","COM","All",2014,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.66667,"economic management-CPIA-Total"
"16345","4-CPIA-Total","CPIA","LAO","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.66666666666667,"economic management-CPIA-Total"
"16346","4-CPIA-Total","CPIA","COG","All",2010,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.16666666666667,"economic management-CPIA-Total"
"16347","4-CPIA-Total","CPIA","SLB","All",2008,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.8,"economic management-CPIA-Total"
"16348","4-CPIA-Total","CPIA","TLS","All",2009,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.33333333333333,"economic management-CPIA-Total"
"16349","4-CPIA-Total","CPIA","UZB","All",2014,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4,"economic management-CPIA-Total"
"16350","4-CPIA-Total","CPIA","VNM","All",2012,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",4.16666666666667,"economic management-CPIA-Total"
"16351","4-CPIA-Total","CPIA","PAK","All",2010,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",2.83333333333333,"economic management-CPIA-Total"
"16352","4-CPIA-Total","CPIA","LSO","All",2013,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.66666666666667,"economic management-CPIA-Total"
"16353","4-CPIA-Total","CPIA","MDG","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.5,"economic management-CPIA-Total"
"16354","4-CPIA-Total","CPIA","TGO","All",2011,"IQ.CPA.ECON.XQ","CPIA economic management cluster average 1low to 6high","Total",3.16666666666667,"economic management-CPIA-Total"
