Indicator ID,Indicator Code,Indicator Name,Display Name,Dataset,Value Type Slug,Value Type Descriptor,Units,Rank 1,Category 1 - slug,Category 1.1,Category 1.2,Category 1.3,Category 1.4,Category 1.5,Rank 2,Category 2 - slug,Category 2.1,Category 2.2,Category 2.3,Category 2.4,Category 2.5,Rank 3,Category 3 - slug,Category 3.1,Category 3.2,Category 3.3,Category 3.4,Category 3.5,Rank 4,Category 4 - slug,Category 4.1,Category 4.2,Category 4.3,Category 4.4,Category 4.5,Rank 5,Category 5 - slug,Category 5.1,Category 5.2,Category 5.3,Category 5.4,Category 5.5,Rank 6,Category 6 - slug,Category 6.1,Category 6.2,Category 6.3,Category 6.4,Category 6.5,Hidden
HRM41,HRM41,Reporting obligation imposed through a legal instrument subsidiary to a Cabinet action,Reporting obligation imposed through a legal instrument subsidiary to a Cabinet action (20c),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,4.904,h86980bdb,Public Sector Management,Personnel Management,Other,Reporting obligation imposed through a legal instrument subsidiary to a Cabinet action (20c),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM42,HRM42,"Individual salary-determining personnel actions are cleared by a third-party (e.g., a central authority), to ensure compliance with rules governing such personnel actions",Individual salary-determining personnel actions are cleared by a third-party eg a central authority to ensure compliance with rules governing such personnel actions (21b),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,4.581,h86980bdb,Public Sector Management,Personnel Management,Other,Individual salary-determining personnel actions are cleared by a third-party eg a central authority to ensure compliance with rules governing such personnel actions (21b),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM43,HRM43,"Do salary setting policy actions that would impact the civil service wage bill require the review and clearance of a central authority responsible for ensuring sustainability of the Governments fiscal program (e.g., the Ministry of Finance)?",Do salary policy actions that would impact the civil service wage require the review/clearance of a central authority responsible for ensuring sustainability of the Government's fiscal program? (24),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,4.983,h86980bdb,Public Sector Management,Personnel Management,Other,Do salary policy actions that would impact the civil service wage require the review/clearance of a central authority responsible for ensuring sustainability of the Government's fiscal program? (24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM44,HRM44,"Do policy changes that impact civil service pension liabilities require the review and clearance by a central authority responsible for ensuring sustainability of the Governments fiscal program (e.g., the Ministry of Finance)?",Do policy changes that impact civil service pension liabilities require the review and clearance by a central authority responsible for ensuring sustainability of the Governments fiscal program (25),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,4.797,h86980bdb,Public Sector Management,Personnel Management,Other,Do policy changes that impact civil service pension liabilities require the review and clearance by a central authority responsible for ensuring sustainability of the Governments fiscal program (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM45,HRM45,"For position-specific recruitments, is information on the number of qualified applicants per availableposition by location being routinely monitored?",For positionspecific recruitments is information on the number of qualified applicants per availableposition by location being routinely monitored? (29),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,5.103,h86980bdb,Public Sector Management,Personnel Management,Other,For positionspecific recruitments is information on the number of qualified applicants per availableposition by location being routinely monitored? (29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM46,HRM46,"Is information on the turnover of staff, i.e. the number of civil servants who have left the civilservice for any reason, by position and by location being routinely collected and monitored?",Is information on the turnover of staff ie the number of civil servants who have left the civilservice for any reason by position and by location being routinely collected and monitored? (31),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,5.019,h86980bdb,Public Sector Management,Personnel Management,Other,Is information on the turnover of staff ie the number of civil servants who have left the civilservice for any reason by position and by location being routinely collected and monitored? (31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM47,HRM47,Is information on the number of unfilled positions by staff category by location being systematicallycollected and monitored?,Is information on the number of unfilled positions by staff category by location being systematicallycollected and monitored? (32),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,4.268,h86980bdb,Public Sector Management,Personnel Management,Other,Is information on the number of unfilled positions by staff category by location being systematicallycollected and monitored? (32),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM48,HRM48,Is there an establishment control system?,Is there an establishment control system? (33),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,4.604,h86980bdb,Public Sector Management,Personnel Management,Other,Is there an establishment control system? (33),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM49,HRM49,Authorization of posts/positions within the civil service,Authorization of postspositions within the civil service (35a),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,4.586,h86980bdb,Public Sector Management,Personnel Management,Other,Authorization of postspositions within the civil service (35a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM5,HRM5,Does the legal framework explicitly specify hierarchy of disciplinary actions?,Does the legal framework explicitly specify hierarchy of disciplinary actions? (105),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,5.108,h86980bdb,Public Sector Management,Personnel Management,Other,Does the legal framework explicitly specify hierarchy of disciplinary actions? (105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM50,HRM50,"Ex ante clearance is required before launching a recruitment effort for filling a vacant, authorized post within the civil service",Ex ante clearance is required before launching a recruitment effort for filling a vacant authorized post within the civil service (35b),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,4.493,h86980bdb,Public Sector Management,Personnel Management,Other,Ex ante clearance is required before launching a recruitment effort for filling a vacant authorized post within the civil service (35b),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM51,HRM51,"Ex ante clearance is required before appointing a new hire for a vacant, authorized post within the civil service",Ex ante clearance is required before appointing a new hire for a vacant authorized post within the civil service (35c),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,4.326,h86980bdb,Public Sector Management,Personnel Management,Other,Ex ante clearance is required before appointing a new hire for a vacant authorized post within the civil service (35c),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM52,HRM52,Ex ante clearance before authorizing a promotion (increase in rank or grade),Ex ante clearance before authorizing a promotion increase in rank or grade (35d),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,4.924,h86980bdb,Public Sector Management,Personnel Management,Other,Ex ante clearance before authorizing a promotion increase in rank or grade (35d),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM53,HRM53,Does the existing legal framework specify a distinct Civil Service labor regime?,Does the existing legal framework specify a distinct Civil Service labor regime? (3),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,4.894,h86980bdb,Public Sector Management,Personnel Management,Other,Does the existing legal framework specify a distinct Civil Service labor regime? (3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM54,HRM54,Is there a wage bill control system?,Is there a wage bill control system? (42),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,4.298,h86980bdb,Public Sector Management,Personnel Management,Other,Is there a wage bill control system? (42),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM55,HRM55,Clearance of the job descriptions for each position within the civil service,Clearance of the job descriptions for each position within the civil service (44a),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,4.071,h86980bdb,Public Sector Management,Personnel Management,Other,Clearance of the job descriptions for each position within the civil service (44a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM56,HRM56,"Clearance of the mapping of job descriptions to the salary scale (i.e., for job evaluations) for each position within the civil service",Clearance of the mapping of job descriptions to the salary scale ie for job evaluations for each position within the civil service (44b),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,4.188,h86980bdb,Public Sector Management,Personnel Management,Other,Clearance of the mapping of job descriptions to the salary scale ie for job evaluations for each position within the civil service (44b),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM57,HRM57,Clearance of assignments of elements of salary other than that part of remuneration set by the salary scale,Clearance of assignments of elements of salary other than that part of remuneration set by the salary scale (44c),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,4.976,h86980bdb,Public Sector Management,Personnel Management,Other,Clearance of assignments of elements of salary other than that part of remuneration set by the salary scale (44c),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM58,HRM58,Is cross-checking ensured by link between treasury payroll system and a civil service personnel records system?,Is crosschecking ensured by link between treasury payroll system and a civil service personnel records system? (49),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,5,h86980bdb,Public Sector Management,Personnel Management,Other,Is crosschecking ensured by link between treasury payroll system and a civil service personnel records system? (49),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM59,HRM59,Written record (audit trail) generated by all salary setting actions,Written record audit trail generated by all salary setting actions (52a),HRM,Question source's code in parenthesis,Question source's code in parenthesis,Index,4.102,h86980bdb,Public Sector Management,Personnel Management,Other,Written record audit trail generated by all salary setting actions (52a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
